Name,Score
TDRD4,1378.6431619316575
PHYHIPL,1378.583931285117
PTPN3,1378.5750729982315
NLGN1,1378.5522026579715
CDC27,1378.5491657193613
TMEM55A,1378.526677760742
SNRPA1,1378.476142126457
MAEL,1378.42506090688
THAP9,1378.339388674639
LSM14B,1378.1929885616041
MLANA,1378.1814796263664
CNTN1,1378.141217586674
MYLIP,1378.0736736311324
MAPK8,1378.0495482320225
RASAL1,1377.9645735522706
ADAT1,1377.9170195880165
MARCH1,1377.8903468085505
SLC16A14,1377.7543030621348
CLUAP1,1377.7509419541923
MTHFD1,1377.6568543336416
DDEF2,1377.5843287665314
FAM76A,1377.5589640772805
SIDT1,1377.4815395527942
ANKRD39,1377.4222811823913
HOXD1,1377.385529307531
ZNF131,1377.3809396003285
TSFM,1377.3768873163745
PGEA1,1377.2240797864745
SCAMP1,1377.209676487333
HMGCS1,1377.0308818277006
C7orf24,1376.9940141702518
THYN1,1376.9937901945402
C6orf166,1376.7569480796894
CAMSAP1L1,1376.7057986642378
DNAJC19,1376.7037662521225
EIF3S2,1376.5506320539794
TSEN2,1376.3928207759157
TEX101,1376.3885355209704
TMED8,1376.2912699530991
HSPA9B,1376.27086500515
PIGB,1376.0531437123361
KIF3A,1376.0125218383932
LYPLA1,1376.0032734940824
CENPH,1375.9050278719703
CAMLG,1375.8914888755135
WDR61,1375.7994392651315
ARMCX5,1375.6751293621865
RTN4RL2,1375.4549308233768
NRIP3,1375.4284800928417
DGCR5,1375.4092634669637
HSPA4L,1375.3612294664329
DENR,1375.3111408597226
RNF150,1375.2877262348004
DCST1,1375.261069240108
C12orf41,1375.2351301492777
MARCH5,1375.2091049786789
NPM2,1375.2089616946073
HTR1F,1375.093726475488
EIF4E,1375.0254444054974
CCL2,1374.9865882005947
PGK1,1374.9757829395694
STCH,1374.9053432869555
C21orf45,1374.8732801291892
C3orf59,1374.7502609484347
WBP4,1374.6712052801074
SAMM50,1374.6330722601726
C16orf59,1374.5583460521098
GNAQ,1374.4090309584774
NDUFA8,1374.3527941104987
RASA3,1374.351997417229
CTSL2,1374.338703995559
PRKCQ,1374.2832986791946
PLCH1,1374.1521758904064
CTLA4,1374.1128241228273
PPFIA2,1374.0500956119997
MAP3K7,1374.0251710573775
INSM2,1373.967542380736
GNS,1373.94321661487
NEK10,1373.9346658474985
DOK6,1373.926797980391
ENO2,1373.6817331950258
POLDIP3,1373.5196757472365
PLEKHB2,1373.3956243903792
ZCCHC7,1373.3308162239616
HNRPA0,1373.1748642950033
ARPC1A,1373.0941210379137
CXXC5,1372.9393974331224
PRKG2,1372.8452813312983
ATP5H,1372.8092674378506
CKMT1B,1372.5520103459048
RRAGC,1372.506438516486
RPL36AL,1372.4841606468171
HIBCH,1372.3916287533852
ZNF266,1372.3509037481174
TRHDE,1372.3436991146586
OR5A2,1372.2747806890384
ATRNL1,1372.226666360793
KIAA1045,1372.174835369108
NUP93,1372.0198690992393
AMPD3,1371.9412981211274
YLPM1,1371.822749094469
LMBR1,1371.7373645290043
RASA2,1371.6690844584352
PCDH17,1371.5989516803822
RWDD2,1371.5717246679162
ZNF622,1371.5423191255898
BFSP1,1371.4492070829197
GRIA1,1371.3756184094195
OSBPL10,1371.3481066459628
GON4L,1371.281733057489
CRYM,1370.9684577003352
RAD1,1370.9637728300743
C11orf41,1370.8323746022688
IMMP2L,1370.8186521780415
PTPLA,1370.770303509496
RRM2B,1370.697856591083
PRKAG1,1370.5640758040045
PLEKHA1,1370.460109894639
ATP2B1,1370.235845702512
ZNF21,1370.2185495550043
SLC4A10,1370.1559212207478
ALS2CR7,1370.148010455436
OR2M5,1370.0196163247742
TFB1M,1369.9417163311275
ITFG1,1369.8204816495336
SYT17,1369.2794798332097
PSMC3,1369.2481308283222
SUPT3H,1369.2356284940277
CES7,1369.006247808169
COX15,1368.9652117086202
PSMA5,1368.9558350822867
SLC39A14,1368.8939917205814
TMEM14C,1368.8607334056728
SLC35B3,1368.7726766758674
GABRA5,1368.751049190983
ABHD7,1368.7234667709092
DNTTIP2,1368.7089376650686
UQCRH,1368.6289506015744
ACSL3,1368.6267915216465
LDB3,1368.60226968274
POLR3C,1368.4415791846452
NAP1L5,1368.3015188423628
SMAP1,1368.2849258186268
RET,1368.2645174692607
TSR1,1368.1500294111784
HEATR3,1368.1335665653999
KCNA6,1368.0505349702585
STUB1,1367.9611594734768
KIF3C,1367.9307294511766
ATP2B2,1367.928670201444
MSL2L1,1367.9283307728508
SORCS3,1367.8857940439877
C9orf125,1367.7578007554298
SYT16,1367.7565123323102
NRIP1,1367.7214984307836
LPXN,1367.721497336152
SRP54,1367.4840364808344
C20orf39,1367.3050365222223
SEC63,1367.2341404083788
TPBG,1367.0650884300503
PHOX2A,1367.0516751278954
LYPLAL1,1366.88267154145
CDK5R1,1366.8447974638927
HTR2C,1366.8232979952913
MRPL28,1366.7309528388894
PARG,1366.6640629041156
HIST3H2A,1366.6350607781592
TMTC3,1366.5941693285308
SACS,1366.584517205981
TMED4,1366.5669587275802
GTPBP8,1366.4870451350487
DSTN,1366.4214972350073
NOL4,1366.340971863459
BLCAP,1366.2804362887118
TM7SF2,1366.2305668779304
WARS2,1366.1051350054058
EIF3S10,1366.0709840704747
ERO1LB,1366.0144591557544
MAGEE2,1365.8510116372213
CTSLL3,1365.7808861706665
CACNB3,1365.7631307738184
PTBP2,1365.7217851256362
PRKCZ,1365.642244367631
LRPAP1,1365.6076936315046
ZNF582,1365.5843779840698
CNTN3,1365.5374363123767
ADC,1365.535961643653
CAPN7,1365.4747534682626
NFYB,1365.449981681349
RIOK2,1365.4033325064681
ARID5B,1365.3908707115168
OACT2,1365.3551349860684
MCHR2,1365.3339740349338
UNC84A,1365.2999405055605
INSR,1364.9666314296971
SCN8A,1364.9038552365523
SPATA7,1364.796113709026
CHM,1364.7514395827616
C3orf26,1364.7294269417212
DIRAS3,1364.7150938977095
EGR3,1364.4733375257158
CHCHD6,1364.4613915599705
TMEM126B,1364.4050902260972
HESX1,1364.2407611286244
GRK4,1364.2252657307424
AZI2,1364.2069503937744
TAS2R40,1364.1030902526345
ARL9,1364.0971778686207
KIN,1364.0623583034526
PPP1CB,1363.951216913414
PITPNB,1363.8647119716356
GMPR2,1363.8461111082881
SYCE1,1363.6562170203406
POPDC3,1363.506654447085
RSAD2,1363.50478602889
RNF138,1363.4937748984744
RP1-32F7.2,1363.452998077542
CCDC85A,1363.4252026839922
C1QTNF4,1363.2299837113367
PVALB,1363.2054192578555
THEM2,1363.065592231542
TCEAL5,1363.0227758668157
APITD1,1362.8184444805104
EGR4,1362.6462660132975
CRYBB2,1362.6366461148598
SETD6,1362.5500406789486
XAGE5,1362.4536236588226
KEAP1,1362.415344796324
GOLGB1,1362.347822439376
CHL1,1362.3343705710706
CERKL,1362.2958624894013
APP,1362.1116965492388
DLX1,1362.070771628928
TEF,1362.0453037538664
ANKRD17,1361.9274926760586
AKAP11,1361.8129889502081
C14orf111,1361.7707043094674
ACTR10,1361.7369306152289
TRPC3,1361.7101063481125
TMC7,1361.5468944234674
GALNT9,1361.499231583806
MRPL19,1361.3212220781127
DDX42,1361.2497929549365
SCG2,1361.238757145656
SMN1,1361.2171220214461
KLK5,1361.1389935237644
C6orf199,1360.9943021977945
CS,1360.970266505241
UVRAG,1360.8329202617342
RANGAP1,1360.7232015871618
C21orf66,1360.6985900016693
PEF1,1360.6314159324322
C20orf111,1360.406339258161
PARP15,1360.3103428314885
WNT5A,1360.2972046027799
IFIT1,1360.2086417079925
DCAMKL1,1360.1940262723904
FBXO16,1360.1604840277114
CDH17,1360.063654091363
IBTK,1359.9260631333439
RIT2,1359.921734374145
NDUFAF1,1359.7023494455684
ASNS,1359.441760898523
SLC35A3,1359.4194818698418
IGSF11,1359.3683492967111
C6orf68,1359.286647881786
MORN3,1359.2535859604523
SLC39A10,1359.1711596080436
YWHAH,1359.074464781875
VEZT,1359.0578298385392
EAF2,1359.0431919001471
ABO,1359.0177930620846
KLHL20,1358.8588470930763
SLC25A12,1358.802375757177
LPGAT1,1358.7895923287101
SLC35E3,1358.7202181113653
NFX1,1358.5936933988974
CLEC4G,1358.5697441880136
DHX36,1358.5108629330837
SCAP2,1358.503738415723
ARHGAP12,1358.4970058035074
ZCCHC2,1358.4044106578658
ACBD5,1358.3213715944312
C9orf150,1358.2402873162591
DPY19L2,1358.233456458602
CSTF1,1358.2068430951845
C16orf61,1358.1687368757262
SEC61A2,1358.1428171757614
ENTPD3,1357.975784454253
GNG3,1357.690378772126
ROPN1L,1357.654279839622
C19orf42,1357.6362687627952
SMN2,1357.5672983468583
ADCK1,1357.5465256139094
SEC24D,1357.3520190235229
SHC4,1357.33402724798
MYBL1,1357.317774003002
ZNF439,1357.2468447138663
C6orf159,1357.223845979978
GOPC,1357.1983906504645
STAT4,1357.1707588207041
MRPL13,1357.106707965872
SLC12A6,1357.0066854233899
TSPYL5,1357.0006941513464
RP11-393H10.2,1356.9807448616007
MAFB,1356.789196572499
CADPS,1356.766299595674
HFM1,1356.7495016631938
GOLT1B,1356.6573417294455
EHHADH,1356.6551425871671
STXBP5L,1356.6426528879267
ZNF554,1356.6022407373819
PTX3,1356.5715963795535
IFNA4,1356.4604831389272
ASB13,1356.3735944530408
MRPS17,1356.3322361801092
IMMP1L,1356.3274999096948
MPO,1356.3019212856418
DKC1,1356.288344948811
ZBTB43,1356.265346064182
DDX25,1356.0754891577085
TCHP,1356.0418946226891
ZNF430,1356.0265032408984
ATXN1,1356.0212752842285
B3GALT3,1355.9587317985436
PTEN,1355.849301115382
COMMD8,1355.8354070723462
GPR85,1355.8052256344301
POP1,1355.7775853402804
ATP6V1H,1355.7564195892035
SIPA1L2,1355.5593538210605
GGPS1,1355.5162354553263
GTPBP4,1355.3145962226515
TMEM18,1355.3084148561109
SHMT2,1355.264228222124
WDR50,1355.2590669695735
GRM8,1355.0905718801748
AMDHD1,1355.0884470227777
ZDHHC3,1355.044137413497
POLR1C,1354.9944960583198
LYST,1354.9203540083483
CHST2,1354.7305037570761
RAB7,1354.624712596957
GALNTL5,1354.5113170419352
CCDC41,1354.4226802014507
ENPP5,1354.4026435115113
CD2BP2,1354.310859645606
ZFYVE20,1354.3009719698573
TTC3,1354.2763846312764
ARMET,1354.1682161978667
ELMOD1,1353.8689106514962
ATG4C,1353.843488591379
ARL2BP,1353.798266830722
MYEF2,1353.722594484485
C9orf80,1353.7225509605692
HES3,1353.556088496117
ST8SIA2,1353.5422173937116
NUP107,1353.5164251918154
HBLD2,1353.4937669394199
USP14,1353.4605113005996
TM2D2,1353.374941403323
TNRC9,1353.3447902093221
C14orf106,1353.2847250081095
NRCAM,1353.0304792144807
RABGGTB,1352.8615255858917
SNAPC3,1352.8614523603565
ARFGEF1,1352.8240586734116
SLC27A2,1352.7723929983133
CD164,1352.7553767767872
C1orf80,1352.6828412876166
IFRD1,1352.5254623703374
CLSPN,1352.503797959274
POLR2K,1352.4199241084095
C14orf112,1352.3839524458633
SPRY2,1352.3240619766289
LUZP5,1352.1824131967453
GRHL1,1352.176709439091
NPY5R,1352.1589512794324
MFN2,1352.1039233855
EPC2,1352.0846773124836
FAF1,1351.999611873239
DCUN1D2,1351.9549675648545
HTR2B,1351.914283288098
GALNT5,1351.7975378186338
APPBP1,1351.703926828221
CA13,1351.6956263877582
UGCG,1351.6375290946382
VTI1B,1351.6230217669656
GLCCI1,1351.6088297808908
SCUBE1,1351.4208281340673
NRXN3,1351.4003468272679
DDEF1,1351.1554714759252
TLK1,1351.1544756423773
LARP5,1351.1281329805824
TRAPPC2,1350.7187925240141
SLK,1350.6041071086302
LRFN5,1350.5869820324417
ASAH2,1350.578049227027
GPR176,1350.5038258203078
RASL11B,1350.3422679569624
ELAC1,1350.3309367381441
CDKN3,1350.2990019738527
PJA1,1350.2985976930597
FKBP1B,1350.1667800230625
SYT13,1350.1087352357317
WDR36,1350.0843279251508
SLC18A1,1350.0652551217986
MTX3,1349.6388081944701
SLC25A26,1349.5561444716986
C17orf32,1349.5491629585686
TTRAP,1349.4144853853977
RSAFD1,1349.411358982389
NMD3,1349.4023008044196
TM7SF3,1349.3691993707291
PNN,1349.3654671045927
DDX21,1349.2845959752894
ASB8,1349.2175034376246
C17orf40,1349.2070346243577
TMEM14B,1349.1655497930128
PPT1,1349.1040961370468
GPRASP2,1349.0587269518696
MRPL47,1348.9763619775608
QKI,1348.9094153791684
PTER,1348.9043044757377
DMXL1,1348.8853730289682
ZAR1,1348.8474954162064
NCAM2,1348.7280999471475
MANBAL,1348.57311903198
MRRF,1348.4717329206333
RIPK1,1348.4050446591696
ZNF583,1348.3535456659922
SPDYC,1348.1313161599867
USP7,1347.8811340051147
SERTAD4,1347.8108863680166
FAM69A,1347.5775755141203
NFRKB,1347.5643714104654
DEPDC5,1347.5333955480407
C20orf24,1347.5328171597996
LRRC7,1347.3770437257022
GGA3,1347.3086540847082
SLC32A1,1347.2421906139589
FBXO36,1347.1350430694881
LAMP1,1346.9803469345065
ZNF323,1346.8946139789975
MAP4K5,1346.8850548516134
ALG14,1346.8745825877068
IER3IP1,1346.8458541815846
ZNF286,1346.7627809399405
MBD4,1346.693966008345
INPP4A,1346.5422746934005
LPHN2,1346.34515941123
SPA17,1346.3168415432021
HYALP1,1346.274056977199
LRRTM3,1346.1778447424206
NEGR1,1346.1447128823852
PARL,1346.1281748287047
RHEB,1346.0983155659083
LCE1C,1346.0935993902315
NDNL2,1346.0757602109775
TXNDC4,1346.0625403062927
DSCR1,1346.0267529447726
L3MBTL3,1345.9354143041353
PSCD2,1345.8630646618144
HSD11B1L,1345.7385393290701
NUP50,1345.735639960231
C1orf102,1345.7040044199528
CHGB,1345.6922663660248
C9orf85,1345.683364719832
FHL2,1345.6188072841326
OTUD3,1345.4840927300006
RAB21,1345.4084120667324
TTC8,1345.332309390848
C12orf48,1345.2230945536603
CTDSPL2,1345.1786884290639
C14orf138,1344.985194921698
SRXN1,1344.913787183411
CYC1,1344.854606109674
DERL1,1344.804924516649
C3orf34,1344.7543956715929
LEO1,1344.6812962653914
MMP8,1344.5638543933735
IMPG1,1344.5631250730557
MTX2,1344.4692801480692
GFPT1,1344.4454830805066
GNAL,1344.4446290056492
NDUFA5,1344.414212869849
ATP10B,1344.39534122479
KIAA1033,1344.3933839456774
GABRG3,1344.3646994377095
AFF2,1344.3633776411318
PSMD13,1344.3153626053777
GPR22,1344.2364789607716
SH3KBP1,1344.1989345850554
SCGB1D1,1344.034829704473
DNAJA3,1344.0248421381687
C17orf51,1343.9936877065375
C6orf115,1343.9337563648269
SMC2L1,1343.8452397369567
WNT2,1343.7409192735263
C1orf114,1343.7353488299293
UPF2,1343.734972171734
DOCK8,1343.5755417600783
TXNDC9,1343.5629459181787
PLAC8,1343.515877076785
EDG2,1343.4509951347068
MRPS35,1343.4304141898972
SUGT1,1343.3907600120199
TCEAL7,1343.1925344252622
EIF1AX,1343.1759191421509
FLT3,1343.1648287614098
HERC6,1343.1545339605357
INSM1,1343.1334501559868
NUP54,1343.1189646953962
PTS,1343.1180001427842
RAB6C,1342.9102677060716
ZNF560,1342.9040319628255
PSMA6,1342.8935777222443
C10orf87,1342.8809208931366
CLK4,1342.8762859698347
VPS13D,1342.6827451342178
ZNF222,1342.5787770503084
UBLCP1,1342.4584539141217
MRPL40,1342.3796277441256
FBXL17,1342.3714286729278
FGF13,1342.3243678267725
MOSPD2,1342.2939413576103
MPP1,1342.2566167764255
GPR25,1342.0149386204478
TPMT,1341.9522946799325
FSTL5,1341.9341150320877
MND1,1341.7415922033024
GAD2,1341.7064701700979
PTGES3,1341.6341769493538
SNX4,1341.6142311267026
CIRH1A,1341.5871148473602
FGFR1OP,1341.534026707655
KCNAB1,1341.5163168520023
NUDT18,1341.5020299799705
LRPPRC,1341.4598432702478
YPEL1,1341.3882062955986
CUL5,1341.3511387061578
DHCR24,1341.2590310892094
KARS,1341.0657765802478
REV1L,1340.9541361421766
ZNF553,1340.9297253459645
ZNF41,1340.880722799582
RNF128,1340.8714141280818
MCTS1,1340.808523857809
MDC1,1340.680379090063
DHRS7,1340.3339910148538
SEMA4D,1340.2586743297768
NAP1L3,1340.2100400843467
NDUFV2,1340.199135104246
CDKL2,1340.1983061053065
GABARAPL2,1340.1671965902315
KHDRBS1,1340.1666458832176
FUNDC2,1340.118557171005
ATPBD1C,1340.0725419919518
PHB2,1340.014264225296
UBE2D1,1339.9693194720455
MED9,1339.8376775265797
FAM10A5,1339.7970047021217
CBLN1,1339.796870263925
BRI3BP,1339.7580720342633
HAMP,1339.5846807722078
RAD51C,1339.525405358871
TNIP3,1339.5249309619815
ENOSF1,1339.520639544645
ATF2,1339.4864426961722
WDR44,1339.3711788356993
GDF10,1339.3344999368132
SSB,1339.0774838055324
MRPL15,1339.0639764064385
ALDH1A1,1338.9836557568658
CHD1L,1338.9721802468573
DIP2C,1338.941881354011
GPR32,1338.888714165857
C9orf11,1338.8420582091378
RWDD3,1338.8367679606454
GPATC3,1338.8317515167976
RAPGEF4,1338.6730772315375
MRPL20,1338.6338907510988
RHOBTB1,1338.338739139683
SMARCA2,1338.3226259159317
DEPDC6,1338.3078231757627
KPNA2,1338.2822359818133
SYNJ2,1338.2318985481654
TRAF3IP1,1338.18248572339
GALNT6,1338.178093022216
MDN1,1338.1427624876915
AMY2A,1338.136164491198
PSMD11,1338.1049699976227
ELOVL6,1338.0592804400753
RALGPS1,1337.9165320534544
ZNF179,1337.86810862063
C18orf10,1337.8558696291325
INTS2,1337.77567914892
TSPAN1,1337.762583244011
PRMT3,1337.7503008360497
C20orf191,1337.533659613157
PFDN4,1337.522337016313
ZNF236,1337.5207739210598
ABCA6,1337.5025815830504
HTATIP2,1337.4919413674477
PNLDC1,1337.4918697165845
HSN2,1337.4879446046643
SVOP,1337.3783167320491
SRF,1337.287609539269
MTSS1,1337.2352017413682
TXNDC14,1337.1514816544482
OCA2,1337.117714992966
GMCL1L,1337.1127124791965
BDNF,1337.1021369391037
C15orf17,1337.031949874537
KCNA4,1337.02375032543
SLC31A2,1336.9358929824882
TFCP2,1336.887369560182
MAGED1,1336.8222078182512
DYRK2,1336.7850182293362
C20orf10,1336.7757826762281
PCDH19,1336.7521541340598
BMS1L,1336.7297796514563
GCA,1336.6597430338775
RP11-19J3.3,1336.5772079870537
PDCD8,1336.4739172344496
RNF41,1336.4447390970756
IL12RB2,1336.3140884745396
DNAJB5,1336.2082927981521
ZFAND2A,1336.1843952158795
SATB2,1336.1794795147368
CHAF1B,1336.0508776979125
OLFM3,1336.0490799543988
CCNA1,1336.0486629571901
ZNF512,1336.031658330354
KRTHA4,1336.0120610571626
FRAP1,1336.0082226088934
C9orf65,1335.9754660515944
SYBL1,1335.7972074696506
MASTL,1335.4204580906721
ALKBH3,1335.340028633752
SNRK,1335.3364249125855
FSIP1,1335.3350577856322
C1orf96,1335.3327614346138
KCTD16,1335.2725698287518
IFT74,1335.2492895512964
ACSL6,1335.2399823370736
C6orf130,1335.142374576759
TMEM125,1335.1188560068722
C18orf1,1335.1146102950017
PRTFDC1,1335.1061611106397
KIAA1946,1334.914788862523
NPPC,1334.885796965189
BDH1,1334.8616172294774
KCNIP1,1334.8367449964019
MAP2K4,1334.7877591675115
PIGX,1334.7747579500658
XAB1,1334.745945957083
CNTNAP4,1334.6720555520553
GDF9,1334.629884878724
ZNF610,1334.6244556955724
MEST,1334.5939849918873
CBLN2,1334.5296343363982
C1orf142,1334.5115396728177
FEM1C,1334.5002111384056
RP11-529I10.4,1334.3576270889082
CBR1,1334.320435726776
SMAP1L,1334.3011248183586
OR2AG1,1334.2852745013602
CDC6,1334.1050993657125
HEXB,1333.9384831154318
KIAA1794,1333.8696499918221
DDX19B,1333.868482816869
PDIA3,1333.787205532972
AKAP6,1333.6469413125462
NLGN3,1333.6445403558414
BICD1,1333.6091074098292
SUSD4,1333.543575097505
TIGD3,1333.4333067271084
CDC91L1,1333.2620737303414
SLC36A4,1333.1658975183368
IL12B,1333.0919218387646
PIGH,1333.075609329559
C18orf8,1332.9527676561067
RPA3,1332.84560431005
FBXL4,1332.7892791014372
THBS2,1332.7698221376024
SEH1L,1332.7697969142841
RANBP17,1332.7616187751103
DEK,1332.7523122971793
ARL8B,1332.6808216843299
ZFP90,1332.531612708247
C3orf38,1332.4836859980394
SAR1B,1332.394975375959
IL13RA2,1332.394933253716
HTRA2,1332.3833358816537
C1orf58,1332.3707557334608
MRPL35,1332.3501321161702
ZFAND1,1332.3246837829467
IMMT,1332.1998628238894
ODF3L1,1332.1514739854822
C1orf149,1332.0805280556158
UBE2D2,1332.041659557762
PLLP,1332.015261547938
SPON2,1332.0044313738506
MAT2B,1331.9995727335333
R3HDM1,1331.8982065795153
RNPS1,1331.7490779744398
SRM,1331.5945552878006
TAX1BP1,1331.5620938240268
ZWINT,1331.559316913987
NTN4,1331.5203598084336
SCYE1,1331.5167209674937
SLC27A6,1331.4469664609705
KIAA1128,1331.4365123812004
APXL,1331.3797383305491
NIP7,1331.2417604594582
RPS6KA3,1331.1096197260067
ACTR3,1331.0372250036485
ACBD6,1331.019541881568
EXOC6,1330.9996322580578
C9orf64,1330.9588803073793
BRWD2,1330.9563452199825
RBM24,1330.8733303960396
ME3,1330.7831559520444
ZNF165,1330.780623169947
GBAS,1330.7740001754876
ALAD,1330.732786552331
MKRN1,1330.7322101141478
RNF180,1330.6833794836052
DBT,1330.6537159239397
CXorf40A,1330.555995280179
RASGRP1,1330.4855986373811
ADPGK,1330.3279389938232
CNTNAP2,1330.2572569251433
AQP11,1330.2059279620494
CDK5R2,1330.052477686178
F8,1329.8780688131753
SMYD3,1329.8388053962115
GALC,1329.8197544661493
SLC16A8,1329.7277224287534
TCEB1,1329.7055023808234
C6orf35,1329.6566769792682
LIN7B,1329.6271462542734
C8orf78,1329.616121423455
KCNC2,1329.5785929758902
ZNF638,1329.5663642621525
C20orf194,1329.5640496543133
MAGI3,1329.49110132424
NRBP1,1329.4626629958277
FAM102B,1329.4394631833557
NDUFB5,1329.422023950435
C8orf40,1329.3298947764717
ESD,1329.2183468887038
PGRMC2,1329.1933640444113
CLCC1,1329.1679770973617
C10orf97,1329.1409406451658
RBM12,1329.120285967985
EIF5,1329.0902716177443
FUCA2,1329.0832740159108
ART3,1329.0148802539884
STX6,1328.9738017452612
IFT80,1328.9601887450565
RNF11,1328.951445073139
TNFAIP8L3,1328.9269955819975
SUPT7L,1328.9144500966074
